viewDate,areaMunKm,areaUcKm,uc,uf,municipio
2/16/2020,0.07,0,,PA,Ourilandia do Norte
2/15/2020,0.07,0,,RR,Mucajai
2/16/2020,0.08,0,,PA,Cumaru do Norte
2/16/2020,0.09,0,,PA,Ourilandia do Norte
2/16/2020,0.06,0,,PA,Ourilandia do Norte
2/16/2020,0.12,0,,MT,Santa Cruz do Xingu
2/16/2020,0.07,0,,MT,Santa Cruz do Xingu
2/16/2020,0.25,0,,MT,Santa Cruz do Xingu
2/16/2020,0.08,0,,MT,Santa Cruz do Xingu
8/13/2020,0.18,0,,PA,Jacareacanga
2/16/2020,0.06,0,,PA,Jacareacanga
2/16/2020,0.07,0,,PA,Jacareacanga
2/14/2020,0.11,0,,PA,Ourilandia do Norte
2/14/2020,0.07,0,,PA,Ourilandia do Norte
2/10/2020,0.07,0,,PA,Novo Progresso
2/10/2020,0.09,0,,PA,Jacareacanga
2/10/2020,0.1,0,,PA,Jacareacanga
2/10/2020,0.07,0,,PA,Jacareacanga
2/10/2020,0.11,0,,PA,Jacareacanga
2/10/2020,0.1,0,,PA,Jacareacanga
2/10/2020,0.07,0,,PA,Jacareacanga
2/10/2020,0.06,0,,PA,Jacareacanga
2/10/2020,0.23,0,,PA,Jacareacanga
2/10/2020,0.07,0,,PA,Jacareacanga
8/13/2020,0.12,0,,MT,Peixoto de Azevedo
8/13/2020,0.09,0,,MT,Peixoto de Azevedo
8/13/2020,0.08,0,,MT,Peixoto de Azevedo
2/1/2020,0.11,0,,RO,Vilhena
2/1/2020,0.11,0,,PA,Itaituba
10/29/2020,0.1,0,,RR,Amajari
1/27/2020,0.11,0,,PA,Itaituba
8/13/2020,0.15,0,,PA,Itaituba
8/13/2020,0.07,0,,PA,Itaituba
11/5/2020,0.05,0,,PA,Itaituba
8/13/2020,0.07,0.07,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
1/21/2020,0.11,0,,PA,Novo Progresso
1/21/2020,0.1,0,,PA,Jacareacanga
11/8/2020,0.09,0,,PA,Cumaru do Norte
1/21/2020,0.08,0,,PA,Jacareacanga
1/18/2020,0.22,0,,PA,Itaituba
1/18/2020,0.12,0,,PA,Jacareacanga
1/18/2020,0.11,0,,PA,Jacareacanga
1/18/2020,0.07,0,,PA,Jacareacanga
1/18/2020,0.07,0,,PA,Jacareacanga
1/18/2020,0.07,0,,PA,Jacareacanga
1/18/2020,0.08,0,,PA,Jacareacanga
1/18/2020,0.07,0,,PA,Jacareacanga
1/18/2020,0.08,0,,PA,Jacareacanga
1/18/2020,0.06,0,,PA,Jacareacanga
1/18/2020,0.07,0,,PA,Jacareacanga
1/18/2020,0.13,0,,PA,Jacareacanga
1/18/2020,0.07,0,,PA,Jacareacanga
1/15/2020,0.09,0.09,FLORESTA NACIONAL DO CREPORI,PA,Jacareacanga
1/15/2020,0.01,0.01,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
1/15/2020,0.06,0,,PA,Itaituba
1/15/2020,0.14,0,,MT,Tangara da Serra
1/15/2020,0.12,0,,PA,Itaituba
1/13/2020,0.08,0,,PA,Sao Felix do Xingu
1/3/2020,0.12,0,,RR,Sao Joao da Baliza
11/14/2020,0.08,0,,PA,Ourilandia do Norte
11/16/2020,0.06,0,,MT,Vila Bela da Santissima Trindade
11/16/2020,0.01,0,,MT,Pontes E Lacerda
11/18/2020,0.07,0,,AM,Jutai
11/28/2020,0.07,0,,MT,Terra Nova do Norte
11/30/2020,0.08,0,,RO,Governador Jorge Teixeira
12/1/2020,0.2,0,,PA,Itaituba
12/4/2020,0.08,0,,PA,Itaituba
12/10/2020,0.13,0,,AM,Jutai
8/20/2020,0.14,0,,MA,Centro do Guilherme
12/13/2020,0.07,0,,PA,Santana do Araguaia
12/13/2020,0.06,0,,PA,Ourilandia do Norte
12/13/2020,0.08,0,,PA,Ourilandia do Norte
12/15/2020,0.07,0,,PA,Jacareacanga
12/16/2020,0.08,0,,PA,Cumaru do Norte
8/14/2020,0.08,0,,PA,agua Azul do Norte
12/24/2020,0.06,0,,PA,Jacareacanga
12/24/2020,0.08,0,,PA,Jacareacanga
12/24/2020,0.08,0,,PA,Jacareacanga
12/24/2020,0.1,0,,PA,Jacareacanga
12/24/2020,0.07,0,,PA,Jacareacanga
12/24/2020,0.08,0,,PA,Jacareacanga
12/24/2020,0.07,0,,PA,Jacareacanga
12/24/2020,0.09,0.09,FLORESTA NACIONAL DO CREPORI,PA,Jacareacanga
12/24/2020,0.1,0,,PA,Itaituba
12/24/2020,0.09,0,,PA,Jacareacanga
8/19/2020,0.08,0,,PA,Sao Felix do Xingu
8/14/2020,0.06,0,,PA,Ourilandia do Norte
8/19/2020,0.07,0,,PA,Itaituba
8/19/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
8/19/2020,0.09,0,,PA,Jacareacanga
8/19/2020,0.11,0,,PA,Itaituba
8/19/2020,0,0,,PA,Itaituba
8/19/2020,0,0,,PA,Jacareacanga
8/19/2020,0,0,FLORESTA NACIONAL DO CREPORI,PA,Itaituba
8/19/2020,0,0,,PA,Itaituba
1/15/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
1/15/2020,0.11,0.11,FLORESTA NACIONAL DO CREPORI,PA,Jacareacanga
1/15/2020,0.06,0.06,FLORESTA NACIONAL DO CREPORI,PA,Jacareacanga
1/15/2020,0.08,0.08,FLORESTA NACIONAL DO CREPORI,PA,Jacareacanga
1/15/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
1/15/2020,0.09,0.09,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
1/15/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
1/15/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
1/15/2020,0.07,0.07,FLORESTA NACIONAL DE ITAITUBA I,PA,Trairao
1/15/2020,0.09,0.09,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
1/15/2020,0.06,0.06,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
1/15/2020,0.06,0.06,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
1/15/2020,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
1/15/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
1/15/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
1/18/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
1/18/2020,0.24,0.24,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
1/18/2020,0.26,0.26,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
1/21/2020,0.11,0.11,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
1/21/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
1/27/2020,0.16,0.16,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
2/1/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
2/1/2020,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
2/10/2020,0.25,0.25,FLORESTA NACIONAL DO AMANA,PA,Jacareacanga
1/24/2020,0.23,0.23,FLORESTA NACIONAL DE SARACÁ-TAQUERA,PA,Oriximina
2/10/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
2/10/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
2/10/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
2/27/2020,0.05,0.05,ESTAÇÃO ECOLÓGICA ALTO MAUÉS,AM,Maues
2/27/2020,0.07,0.07,FLORESTA NACIONAL DE URUPADI,AM,Maues
2/10/2020,0.08,0.08,FLORESTA NACIONAL DO CREPORI,PA,Jacareacanga
3/30/2020,0.11,0.11,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
3/30/2020,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
3/30/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
3/30/2020,0.16,0.16,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
3/30/2020,0.14,0.14,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
3/24/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
3/30/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
3/30/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
3/30/2020,0.06,0.06,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
3/30/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
3/30/2020,0.12,0.12,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
3/30/2020,0.08,0.08,FLORESTA NACIONAL DO AMANA,PA,Itaituba
3/30/2020,0.08,0.08,FLORESTA NACIONAL DE ITAITUBA I,PA,Trairao
3/30/2020,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
3/30/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
3/30/2020,0.03,0.03,FLORESTA NACIONAL DE ITAITUBA II,PA,Itaituba
3/30/2020,0.03,0.03,FLORESTA NACIONAL DE ITAITUBA I,PA,Itaituba
3/7/2020,0.08,0.08,FLORESTA NACIONAL DO AMANA,PA,Jacareacanga
3/30/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
3/30/2020,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
3/30/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
3/30/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
3/30/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
3/30/2020,0.13,0.13,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
3/30/2020,0.16,0.16,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
3/30/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
4/5/2020,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
4/5/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
4/2/2020,0.09,0.09,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
4/5/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
4/5/2020,0.13,0.13,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
4/5/2020,0.09,0.09,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
4/5/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
4/5/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
4/5/2020,0.02,0.02,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
4/5/2020,0.09,0.09,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
4/5/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
4/5/2020,0.13,0.13,FLORESTA NACIONAL DE ALTAMIRA,PA,Trairao
4/5/2020,0.06,0.06,PARQUE NACIONAL DO JAMANXIM,PA,Trairao
4/5/2020,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
4/5/2020,0.05,0.05,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
4/8/2020,0.08,0.08,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
1/24/2020,0.16,0.16,FLORESTA NACIONAL DE SARACÁ-TAQUERA,PA,Terra Santa
4/28/2020,0.15,0.15,PARQUE NACIONAL DO JURUENA,MT,Nova Bandeirantes
4/5/2020,0.02,0.02,FLORESTA NACIONAL DE SARACÁ-TAQUERA,PA,Oriximina
4/28/2020,0.1,0.1,PARQUE NACIONAL DO JURUENA,MT,Nova Bandeirantes
4/28/2020,0.09,0.09,PARQUE NACIONAL DO JURUENA,MT,Nova Bandeirantes
4/5/2020,0.43,0.43,FLORESTA NACIONAL DE SARACÁ-TAQUERA,PA,Terra Santa
4/5/2020,0.1,0.1,PARQUE NACIONAL DO JAMANXIM,PA,Itaituba
4/28/2020,0.12,0.12,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
5/1/2020,0.06,0.06,PARQUE NACIONAL DO JAMANXIM,PA,Itaituba
5/1/2020,0.12,0.12,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
4/28/2020,0.07,0.07,PARQUE NACIONAL DO JAMANXIM,PA,Itaituba
5/4/2020,0.16,0.16,FLORESTA NACIONAL DO AMANA,PA,Itaituba
5/1/2020,0.06,0.06,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
5/1/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
5/4/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
5/4/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
5/4/2020,0.08,0.08,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
5/4/2020,0.08,0.08,FLORESTA NACIONAL DO CREPORI,PA,Jacareacanga
5/4/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
5/4/2020,0.05,0.05,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
5/4/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
5/1/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
5/4/2020,0.09,0.09,FLORESTA NACIONAL DO AMANA,PA,Itaituba
5/4/2020,0.12,0.12,FLORESTA NACIONAL DO AMANA,PA,Itaituba
5/1/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
5/4/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
5/4/2020,0.1,0.1,FLORESTA NACIONAL DO AMANA,PA,Itaituba
5/4/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
5/13/2020,0.12,0.12,FLORESTA NACIONAL DE ALTAMIRA,PA,Itaituba
5/21/2020,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
5/21/2020,0.1,0.1,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
5/21/2020,0.26,0.26,FLORESTA NACIONAL DE SARACÁ-TAQUERA,PA,Oriximina
5/21/2020,0.08,0.08,FLORESTA NACIONAL DE SARACÁ-TAQUERA,PA,Terra Santa
5/21/2020,0.12,0.12,FLORESTA NACIONAL DE ALTAMIRA,PA,Trairao
5/21/2020,0.24,0.24,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
5/27/2020,0.08,0.08,FLORESTA NACIONAL DE ALTAMIRA,PA,Altamira
5/27/2020,0.06,0.06,FLORESTA NACIONAL DE ALTAMIRA,PA,Itaituba
5/27/2020,0.11,0.11,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/2/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/5/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/7/2020,0.1,0.1,FLORESTA NACIONAL DO AMANA,PA,Itaituba
6/2/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/10/2020,0.11,0.11,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
6/10/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
6/10/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
6/10/2020,0.01,0.01,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/10/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/10/2020,0.11,0.11,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/10/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/10/2020,0.04,0.04,FLORESTA NACIONAL DE URUPADI,AM,Maues
6/10/2020,0.06,0.06,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/10/2020,0.15,0.15,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/10/2020,0.17,0.17,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/10/2020,0.12,0.12,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/10/2020,0.09,0.09,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
6/10/2020,0.05,0.05,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/10/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/13/2020,0.05,0.05,FLORESTA NACIONAL DE URUPADI,PA,Jacareacanga
6/13/2020,0.09,0.09,FLORESTA NACIONAL DE URUPADI,AM,Maues
6/13/2020,0.12,0.12,FLORESTA NACIONAL DO AMANA,PA,Itaituba
6/13/2020,0.11,0.11,FLORESTA NACIONAL DO AMANA,PA,Itaituba
6/13/2020,0.08,0.08,FLORESTA NACIONAL DO AMANA,PA,Itaituba
6/13/2020,0.11,0.11,FLORESTA NACIONAL DO AMANA,PA,Itaituba
6/13/2020,0.18,0.18,FLORESTA NACIONAL DO AMANA,PA,Itaituba
6/13/2020,0.07,0.07,FLORESTA NACIONAL DO AMANA,PA,Itaituba
6/13/2020,0.15,0.15,FLORESTA NACIONAL DO AMANA,PA,Itaituba
6/13/2020,0.1,0.1,FLORESTA NACIONAL DO AMANA,PA,Itaituba
6/14/2020,0.13,0.13,FLORESTA NACIONAL DE CARAJÁS,PA,Parauapebas
6/14/2020,0.12,0.12,FLORESTA NACIONAL DE CARAJÁS,PA,Parauapebas
6/13/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/13/2020,0.08,0.08,FLORESTA NACIONAL DO AMANA,PA,Jacareacanga
6/16/2020,0.02,0.02,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/16/2020,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/16/2020,0.14,0.14,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/16/2020,0.19,0.19,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/16/2020,0.19,0.19,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/16/2020,0.16,0.16,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/16/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/16/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/16/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/16/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/16/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
6/16/2020,0.08,0.08,FLORESTA NACIONAL DO AMANA,PA,Itaituba
6/16/2020,0.11,0.11,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/16/2020,0.2,0.2,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/16/2020,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/16/2020,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/19/2020,0.06,0.06,FLORESTA NACIONAL DO AMANA,PA,Jacareacanga
6/19/2020,0.1,0.1,FLORESTA NACIONAL DO AMANA,PA,Itaituba
6/20/2020,0.09,0.09,FLORESTA NACIONAL DO TAPIRAPÉAQUIRI,PA,Maraba
6/20/2020,0.08,0.08,FLORESTA NACIONAL DO TAPIRAPÉAQUIRI,PA,Maraba
6/19/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
6/19/2020,0.14,0.14,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
6/19/2020,0.11,0.11,FLORESTA NACIONAL DE URUPADI,AM,Maues
6/19/2020,0.17,0.17,FLORESTA NACIONAL DO AMANA,PA,Itaituba
6/19/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/19/2020,0.11,0.11,FLORESTA NACIONAL DO AMANA,PA,Itaituba
6/19/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/19/2020,0.11,0.11,FLORESTA NACIONAL DO AMANA,PA,Itaituba
6/19/2020,0.24,0.24,FLORESTA NACIONAL DO AMANA,PA,Itaituba
6/19/2020,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/19/2020,0.09,0.09,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/19/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/19/2020,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/19/2020,0.12,0.12,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/19/2020,0.12,0.12,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/19/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/19/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/19/2020,0.12,0.12,PARQUE NACIONAL DO JAMANXIM,PA,Itaituba
6/19/2020,0.08,0.08,PARQUE NACIONAL DO JAMANXIM,PA,Trairao
6/20/2020,0.15,0.15,FLORESTA NACIONAL DE CARAJÁS,PA,Parauapebas
6/19/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/19/2020,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/19/2020,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/19/2020,0.06,0.06,FLORESTA NACIONAL DO AMANA,PA,Jacareacanga
6/19/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/19/2020,0.1,0.1,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
6/19/2020,0.07,0.07,PARQUE NACIONAL DA SERRA DO PARDO,PA,Sao Felix do Xingu
6/25/2020,0.06,0.06,FLORESTA NACIONAL DE URUPADI,AM,Maues
6/25/2020,0.06,0.06,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
6/25/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/25/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/25/2020,0.09,0.09,FLORESTA NACIONAL DO AMANA,PA,Itaituba
6/25/2020,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/25/2020,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Trairao
6/25/2020,0.09,0.09,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/25/2020,0.09,0.09,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/25/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/25/2020,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/25/2020,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/25/2020,0.14,0.14,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/25/2020,0.16,0.16,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/25/2020,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/30/2020,0.1,0.1,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
7/1/2020,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
6/30/2020,0.11,0.11,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
